file,whisper_text,correct_text
atcosim_train3937.wav,lufthansa 4652 good morning climb to flight level 290,lufthansa 4652 good morning climb to flight level 290
atcosim_train3938.wav,alitalia 485 good morning radar contact,alitalia 485 good morning radar contact
atcosim_train3939.wav,belstar 526 hotel radar contact,belstar 526 hotel radar contact
atcosim_train3940.wav,aero lloyd 590 continue climb to level 300,aero lloyd 590 continue climb to level 300
atcosim_train3941.wav,alitalia 401 good morning climb to flight level 290,alitalia 401 good morning climb to flight level 290
atcosim_train3942.wav,delta papa alfa good morning radar contact,delta papa alfa good morning radar contact
atcosim_train3943.wav,sabena 7816 turn left 20 degrees,sabena 7816 turn left 20 degrees
atcosim_train3944.wav,netherlands air force 414 climb to flight level 320,netherlands air force 414 climb to flight level 320
atcosim_train3945.wav,jetset 1429 contact rhein 12737 good day,jetset 1429 contact rhein 12737 good day
atcosim_train3946.wav,klm 264 direct to nattenheim,klm 264 direct to nattenheim
atcosim_train3947.wav,german air force 585 call rhein on 12737,german air force 585 call rhein on 12737
atcosim_train3948.wav,sabena 832 call rhein 12737 good day,sabena 832 call rhein 12737 good day
atcosim_train3949.wav,sabena 7816 turn left to nattenheim,sabena 7816 turn left to nattenheim
atcosim_train3950.wav,britannia triple 2 alfa good morning radar contact,britannia triple 2 alfa good morning radar contact
atcosim_train3951.wav,air malta 004 call rhein 12737,air malta 004 call rhein 12737
atcosim_train3952.wav,aero lloyd 590 call zurich on 1346 good day,aero lloyd 590 call zurich on 1346 good day
atcosim_train3953.wav,onur air 388 call rhein 132.4,onur air 388 call rhein 132.4
atcosim_train3954.wav,klm 264 call rhein 12737 bye bye,klm 264 call rhein 12737 bye bye
atcosim_train3955.wav,netherlands air force 414 climb to level 330,netherlands air force 414 climb to level 330
atcosim_train3956.wav,414 read you 5,414 read you 5
atcosim_train3957.wav,sierra alfa fox 112 is in radar contact,sierra alfa fox 112 is in radar contact
atcosim_train3958.wav,belstar 502 hotel is in radar contact,belstar 502 hotel is in radar contact
atcosim_train3959.wav,lufthansa 4416 good morning radar contact turn left 10 degrees i ll call you for higher,lufthansa 4416 good morning radar contact turn left 10 degrees i ll call you for higher
atcosim_train3960.wav,lufthansa 4652 contact zurich on 1346 good day,lufthansa 4652 contact zurich on 1346 good day
atcosim_train3961.wav,sabena 7816 rhein 12737 good day,sabena 7816 rhein 12737 good day
atcosim_train3962.wav,12737 rhein radar,12737 rhein radar
atcosim_train3963.wav,sierra alfa fox 112 climb to flight level 320 and fly heading 320,sierra alfa fox 112 climb to flight level 320 and fly heading 320
atcosim_train3964.wav,belstar 526 hotel call rhein on 132.4,belstar 526 hotel call rhein on 132.4
atcosim_train3965.wav,hapag lloyd 3551 is in radar contact,hapag lloyd 3551 is in radar contact
atcosim_train3966.wav,speed bird 124 good morning radar contact,speed bird 124 good morning radar contact
atcosim_train3967.wav,alitalia 487 good morning radar contact,alitalia 487 good morning radar contact
atcosim_train3968.wav,lufthansa 4416 climb to flight level 290,lufthansa 4416 climb to flight level 290
atcosim_train3969.wav,netherlands air force 35 is in radar contact,netherlands air force 35 is in radar contact
atcosim_train3970.wav,oscar hotel india radar contact,oscar hotel india radar contact
atcosim_train3971.wav,netherlands air force 414 contact zurich on 134.6 good day,netherlands air force 414 contact zurich on 134.6 good day
atcosim_train3972.wav,lufthansa 4416 direct to trasadingen,lufthansa 4416 direct to trasadingen
atcosim_train3973.wav,alitalia 485 kaut zurichon 1334 good day,alitalia 485 call zurich on 1334 good day
atcosim_train3974.wav,aero lloyd 517 good morning radar contact,aero lloyd 517 good morning radar contact
atcosim_train3975.wav,delta lima lima good morning radar contact,delta lima lima good morning radar contact
atcosim_train3976.wav,turkair 515 radar contact,turkair 515 radar contact
atcosim_train3977.wav,sierra alfa fox 112 proceed direct to nattenheim,sierra alfa fox 112 proceed direct to nattenheim
atcosim_train3978.wav,alitalia 401 call zurich on 134.6 good day,alitalia 401 call zurich on 134.6 good day
atcosim_train3979.wav,britannia triple 2 alfa call rhein on 1324 good day,britannia triple 2 alfa call rhein on 1324 good day
atcosim_train3980.wav,aero lloyd 517 proceed direct to frankfurt,aero lloyd 517 proceed direct to frankfurt
atcosim_train3981.wav,europa 363 good morning proceed direct to frankfurt,europa 363 good morning proceed direct to frankfurt
atcosim_train3982.wav,sierra alfa fox 112 call rhein on 12737 good day,sierra alfa fox 112 call rhein on 12737 good day
atcosim_train3983.wav,speed bird 124 rhein 12737 good day,speed bird 124 rhein 12737 good day
atcosim_train3984.wav,aero lloyd 517 descend to flight level 310,aero lloyd 517 descend to flight level 310
atcosim_train3985.wav,belstar 502 hotel call rhein 1324 good day,belstar 502 hotel call rhein 1324 good day
atcosim_train3986.wav,turkish 515 rhein 12737,turkish 515 rhein 12737
atcosim_train3987.wav,lufthansa 3556 guten tag continue present heading and climb to flight level 270,lufthansa 3556 guten tag continue present heading and climb to flight level 270
atcosim_train3988.wav,sabena 9369 radar contact,sabena 9369 radar contact
atcosim_train3989.wav,britannia 236 alfa good morning radar contact,britannia 236 alfa good morning radar contact
atcosim_train3990.wav,lufthansa 4416 call zurich on 134.6,lufthansa 4416 call zurich on 134.6
atcosim_train3991.wav,alitalia 292 good morning radar contact,alitalia 292 good morning radar contact
atcosim_train3992.wav,speed bird 223 radar contact,speed bird 223 radar contact
atcosim_train3993.wav,sabena 826 alfa is in radar contact,sabena 826 alfa is in radar contact
atcosim_train3994.wav,midland 720 radar contact climb to flight level 350,midland 720 radar contact climb to flight level 350
atcosim_train3995.wav,lufthansa 3556 climb to flight level 290 direct trasadingen,lufthansa 3556 climb to flight level 290 direct trasadingen
atcosim_train3996.wav,alitalia 149 good morning radar contact,alitalia 149 good morning radar contact
atcosim_train3997.wav,hapag lloyd 3551 call zurich on 1334 good day,hapag lloyd 3551 call zurich on 1334 good day
atcosim_train3998.wav,alitalia 487 contact zurich 134.6 good day,alitalia 487 contact zurich 134.6 good day
atcosim_train3999.wav,good morning sabena 801 in radar contact,good morning sabena 801 in radar contact
atcosim_train4000.wav,oscar hotel india now call rhein on 132.4,oscar hotel india now call rhein on 132.4
atcosim_train4001.wav,finn air 422 you were sent us the wrong frequency call us on 12737,finn air 422 you were sent us the wrong frequency call us on 12737
atcosim_train4002.wav, good bye,good bye
atcosim_train4003.wav,lufthansa 4376 good morning climb to flight level 290,lufthansa 4376 good morning climb to flight level 290
atcosim_train4004.wav,sabena 9369 turn right 15 degrees,sabena 9369 turn right 15 degrees
atcosim_train4005.wav,netherlands air force 35 call rhein 1324 good day,netherlands air force 35 call rhein 1324 good day
atcosim_train4006.wav,speed bird 223 call rhein 12737 good day,speed bird 223 call rhein 12737 good day
atcosim_train4007.wav,alitalia 157 radar contact,alitalia 157 radar contact
atcosim_train4008.wav,alitalia 149 turn right 15 degrees,alitalia 149 turn right 15 degrees
atcosim_train4009.wav,aero lloyd 517 call rhein 12737 good day,aero lloyd 517 call rhein 12737 good day
atcosim_train4010.wav,delta papa alfa call milano on 13452 good day,delta papa alfa call milano on 13452 good day
atcosim_train4011.wav,midland 720 call rhein 12737 good day,midland 720 call rhein 12737 good day
atcosim_train4012.wav, iho we stop thank you,i here we stop thank you
atcosim_train4013.wav, við er stommingsur 1 semgjur,we re stopping so 1 thank you
atcosim_train4014.wav,tag alitalia 274 identified,tag alitalia 274 identified
atcosim_train4015.wav,tag bama 15 identified direct to zurich east,tag bama 15 identified direct to zurich east
atcosim_train4016.wav,tag berlin 5255 identified,tag berlin 5255 identified
atcosim_train4017.wav,morning tarom 372 identified,morning tarom 372 identified
atcosim_train4018.wav,radio check how do you read me,radio check how do you read me
atcosim_train4019.wav, That s fine,that s fine
atcosim_train4020.wav,berlin 5255 direct to frankfurt,berlin 5255 direct to frankfurt
atcosim_train4021.wav,tag swiss 806 identified climb flight level 310,tag swiss air 806 identified climb flight level 310
atcosim_train4022.wav,swiss air 806 climb with 1500 feet per minute or more,swiss air 806 climb with thousand 500 feet per minute or more
atcosim_train4023.wav,sobelair 2521 contact rhein frequency 132.4 tschuss,sobelair 2521 contact rhein frequency 132.4 tschuss
atcosim_train4024.wav,swiss air 806 continue climb to flight level 350,swiss air 806 continue climb to flight level 350
atcosim_train4025.wav,lufthansa 4408 contact zurich 1346 tschuss,lufthansa 4408 contact zurich 1346 tschuss
atcosim_train4026.wav,tag swiss air 9360 identified,tag swiss air 9360 identified
atcosim_train4027.wav,swiss air 806 what is your rate of climb,swiss air 806 what is your rate of climb
atcosim_train4028.wav,affirm i gave you a rate of climb of 1500 or more and you read it back,affirm i gave you a rate of climb of 1500 or more and you read it back
atcosim_train4029.wav,jat 273 guten tag identified,jat 273 guten tag identified
atcosim_train4030.wav,lufthansa 3566 guten tag identified climb flight level 290,lufthansa 3566 guten tag identified climb flight level 290
atcosim_train4031.wav,lufthansa 3566 direct to trasadingen,lufthansa 3566 direct to trasadingen
atcosim_train4032.wav,bama 15 kontakt zurich 134.6 tschuss,bama 15 contact zurich 134.6 tschuss
atcosim_train4033.wav,airals 1088 contact rhein 12737 tschuss,airals 1088 contact rhein 12737 tschuss
atcosim_train4034.wav,alitalia 274 contact rhein frequency 12737 tschuss,alitalia 274 contact rhein frequency 12737 tschuss
atcosim_train4035.wav,hoi klm 346 identified,hoi klm 346 identified
atcosim_train4036.wav,swiss air 806 contact rhein 12737 tschuss,swiss air 806 contact rhein 12737 tschuss
atcosim_train4037.wav,swiss air 9360 rhein 12737 tschuss,swiss air 9360 rhein 12737 tschuss
atcosim_train4038.wav,tag lufthansa 3604 identified,tag lufthansa 3604 identified
atcosim_train4039.wav,tag britannia 327 alfa identified,tag britannia 327 alfa identified
atcosim_train4040.wav,tag sabena 830 identified,tag sabena 830 identified
atcosim_train4041.wav,alitalia 6474 guten tag identified,alitalia 6474 guten tag identified
atcosim_train4042.wav,hapag lloyd 112 identified,hapag lloyd 112 identified
atcosim_train4043.wav,tarom 372 contact rhein 1324,tarom 372 contact rhein 1324
atcosim_train4044.wav,berlin 5255 contact rhein 12737,berlin 5255 contact rhein 12737
atcosim_train4045.wav,lufthansa 3604 direct to trasadingen,lufthansa 3604 direct to trasadingen
atcosim_train4046.wav,tag lufthansa 4700 identified,tag lufthansa 4700 identified
atcosim_train4047.wav,tag speed bird 129 identified,tag speed bird 129 identified
atcosim_train4048.wav,tag lufthansa 4207 identified,tag lufthansa 4207 identified
atcosim_train4049.wav,lufthansa 3604 climb flight level 290,lufthansa 3604 climb flight level 290
atcosim_train4050.wav,sabena 830 contact rhein frequency 12737 tschuss,sabena 830 contact rhein frequency 12737 tschuss
atcosim_train4051.wav,tag lufthansa 5236 identified,tag lufthansa 5236 identified
atcosim_train4052.wav,tag golf bravo victor juliett india identified,tag golf bravo victor juliett india identified
atcosim_train4053.wav,lufthansa 4700 climb flight level 290,lufthansa 4700 climb flight level 290
atcosim_train4054.wav,indialook guten tag identified,indialook guten tag identified
atcosim_train4055.wav,klm 346 report your heading,klm 346 report your heading
atcosim_train4056.wav,roger turn left heading 355 radar vectors nattenheim,roger turn left heading 355 radar vectors nattenheim
atcosim_train4057.wav,indialook climb flight level 290,indialook climb flight level 290
atcosim_train4058.wav,tag saudia 106 identified,tag saudia 106 identified
atcosim_train4059.wav,lufthansa 5236 contact rhein 12737 tschuss,lufthansa 5236 contact rhein 12737 tschuss
atcosim_train4060.wav,britannia 327 alfa contact rhein frequency 132.4 tschuss,britannia 327 alfa contact rhein frequency 132.4 tschuss
atcosim_train4061.wav,lufthansa 3566 zurich 13 fo,lufthansa 3566 zurich 13 fo
atcosim_train4062.wav,1346 tschuss,1346 tschuss
atcosim_train4063.wav,hapag lloyd 112 rhein 12737 tschuss,hapag lloyd 112 rhein 12737 tschuss
atcosim_train4064.wav,hapag lloyd 11212737 tschu,hapag lloyd 11212737 tschu
atcosim_train4065.wav, klm 346 direct nattenheim,klm 346 direct nattenheim
atcosim_train4066.wav,hotel tango romeo schonen tag identified,hotel tango romeo schonen tag identified
atcosim_train4067.wav,speed bird 129 contact rhein 1324 tschuss,speed bird 129 contact rhein 1324 tschuss
atcosim_train4068.wav,tag lufthansa 3550 identified climb to flight level 270,tag lufthansa 3550 identified climb to flight level 270
atcosim_train4069.wav,tag lufthansa 4209 identified,tag lufthansa 4209 identified
atcosim_train4070.wav,tag sabena 836 identified,tag sabena 836 identified
atcosim_train4071.wav,bee med 1 guten tag identified,bee med 1 guten tag identified
atcosim_train4072.wav,jat 273 contact munchen 13452 tschuss,jat 273 contact munchen 13452 tschuss
atcosim_train4073.wav, Jad 273,jat 273
atcosim_train4074.wav,o it s 13452,o it s 13452
atcosim_train4075.wav,lufthansa 3604 contact zurich 1346 tschuss,lufthansa 3604 contact zurich 1346 tschuss
atcosim_train4076.wav,klm 346 contact rhein 12737 tschuss,klm 346 contact rhein 12737 tschuss
atcosim_train4077.wav,alitalia 6474 contact rhein 12737 tschuss,alitalia 6474 contact rhein 12737 tschuss
atcosim_train4078.wav,lufthansa 4207 rhein 1324 tschuss,lufthansa 4207 rhein 1324 tschuss
atcosim_train4079.wav,tag lufthansa 5504 identified report your heading,tag lufthansa 5504 identified report your heading
atcosim_train4080.wav,roger turn right heading 195,roger turn right heading 195
atcosim_train4081.wav,golf juliett india direct to trasadingen,golf juliett india direct to trasadingen
atcosim_train4082.wav,lufthansa 3550 proceed direct to tran  trasadingen climb flight level 290,lufthansa 3550 proceed direct to tran  trasadingen climb flight level 290
atcosim_train4083.wav,you called in already and 4209 identified again,you called in already and 4209 identified again
