file,whisper_text,correct_text
atcosim_train_3756.wav, Todratza 1429 identified.,tag jetset one four two nine identified
atcosim_train_3757.wav, target available at 59.0 identify the call back for hire,tag aero lloyd five nine zero identified i ll call you back for higher
atcosim_train_3758.wav, The V932 gun tag identified.,sabena eight three two guten tag identified
atcosim_train_3759.wav," Tran speed 107, contact Zurich 1 3 4 6, cheers!",transwede one zero seven contact zurich one three four six tschuss
atcosim_train_3760.wav, column 300 kilo direct to nut-nime,klm three hundred kilo direct to nattenheim
atcosim_train_3761.wav, Call M264 turn left heading 355,klm two six four turn left heading three five five
atcosim_train_3762.wav, FM,affirm
atcosim_train_3763.wav, Air alloyed 590 climb for light level 290.,aero lloyd five nine zero climb flight level two nine zero
atcosim_train_3764.wav, Tahono Etririr identified.,tag onur air three eight eight identified
atcosim_train_3765.wav, TAC Netherlands 414 identified.,tag netherlands four one four identified
atcosim_train_3766.wav," Calum 300 kilo, contact line 12737.",klm three hundred kilo contact rhein one two seven three seven tschuss
atcosim_train_3767.wav," Alitalia 117, 0H1334, Trus.",alitalia one one seven zurich one three three four tschuss
atcosim_train_3768.wav, TARALITARIA 485 identified.,tag alitalia four eight five identified
atcosim_train_3769.wav," TAL-4652 identified, climb floor level 270.",tag lufthansa four six five two identified climb flight level two seven zero
atcosim_train_3770.wav, Tupper,tag belstar five two six hotel identified
atcosim_train_3771.wav," Dresser 1429 contact Ryan 12737, Truss.",jetset one four two nine contact rhein one two seven three seven tschuss
atcosim_train_3772.wav," Lufthansa 4562 proceed, now continue on current heading, climb to FL290.",lufthansa four five six two procee  to no continue on current heading climb to flight level two nine zero
atcosim_train_3773.wav, Sabina 832 contact Rhine 12737,sabena eight three two contact rhein one two seven three seven tschuss
atcosim_train_3774.wav, Lufthansa 4-5-6-2 climb to floor level 3-3-0,lufthansa four five six two climb to flight level three three zero
atcosim_train_3775.wav," Target area 401 identified, climb to flight level 270.",tag alitalia four zero one identified climb to flight level two seven zero
atcosim_train_3776.wav, Data Papa Alpha Tau identified.,delta papa alfa tag identified
atcosim_train_3777.wav, German FS585 contact Ryan 12737.,german air force five eight five contact rhein one two seven three seven tschuss
atcosim_train_3778.wav," German Air Force 585, resume all navigation to Frankfurt.",german air force five eight five resume own navigation to frankfurt
atcosim_train_3779.wav, and 585 contact Rhein 12737.,and five eight five contact rhein one two seven three seven tschuss
atcosim_train_3780.wav, Lufthansa 4-6-5-2 direct to Trasadeng.,lufthansa four six five two direct to trasadingen
atcosim_train_3781.wav," Adermata 004 descent now, floor level 310.",air malta zero zero four descend now flight level three one zero
atcosim_train_3782.wav," MITA 004, IIN 12737, Truss.",air malta zero zero four rhein one two seven three seven tschuss
atcosim_train_3783.wav, Alitalia 401 direct hazard again.,alitalia four zero one direct trasadingen
atcosim_train_3784.wav, Letalia 401 climb fly level 2 9 0,alitalia four zero one climb flight level two nine zero
atcosim_train_3785.wav, column 264 direct and not a name,klm two six four direct nattenheim
atcosim_train_3786.wav," Heavalloid 590 contact, Ryan, correction 0H1346, Truss.",aero lloyd five nine zero contact rhein correction zurich one three four six tschuss
atcosim_train_3787.wav," It's been a 7816, direct to Nattanheim.",sabena seven eight one six direct to nattenheim
atcosim_train_3788.wav, On air 3 at 8 contact line 132 forges.,onur air three eight eight contact rhein one three two four tschuss
atcosim_train_3789.wav, Carlem 264 contact Rhine 12737 Truss.,klm two six four contact rhein one two seven three seven tschuss
atcosim_train_3790.wav," Sabena 7816, Ryan 12737, Truss.",sabena seven eight one six rhein one two seven three seven tschuss
atcosim_train_3791.wav, Rappatania 3P2 alpha identified.,tag britannia triple two alfa identified
atcosim_train_3792.wav," Toxinger 112 identified, maintain heading 320.",tag singa one one two identified maintain heading three two zero
atcosim_train_3793.wav," Tug lift on the 4416, identified, continue on current heading to enable further climb.",tag lufthansa four four one six identified continue on current heading to enable further climb
atcosim_train_3794.wav, Tackaport load 3551 identified.,tag hapag lloyd three five five one identified
atcosim_train_3795.wav, TABELSA 502 hotel identified.,tag belstar five o two hotel identified
atcosim_train_3796.wav," Lufthansa 4652, ZURH 1346, cheers.",lufthansa four six five two zurich one three four six tschuss
atcosim_train_3797.wav," Belsa 526 Hotel proceed direct to Campton, Kilo Papa Tango.",belstar five two six hotel proceed direct to kempten kilo papa tango
atcosim_train_3798.wav," Netherlands Air Force 414, contact Zurich 1346.",netherlands air force four one four contact zurich one three four six tschuss
atcosim_train_3799.wav," So, H liability of POV identified.",tag alitalia four eight seven identified
atcosim_train_3800.wav," It's a 5 to 6 Hotel contact, Rhine 132 Fortress",belstar five two six hotel contact rhein one three two four tschuss
atcosim_train_3801.wav, Lufthansa 4416 climb now to flight level 2900,lufthansa four four one six climb now to flight level two nine zero
atcosim_train_3802.wav, TAC never runs 3.5 identified.,tag netherlands three five identified
atcosim_train_3803.wav, We know as I can,delta india mike lima lima guten tag identified
atcosim_train_3804.wav, target overload 5 1 7 identified,tag aero lloyd five one seven identified
atcosim_train_3805.wav, Sengar 112 continue now heading 310.,singa one one two continue now heading three one zero
atcosim_train_3806.wav, Oscar,oscar hotel india guten tag identified
atcosim_train_3807.wav," Litalia 485, contact Zirich 133 Fortress.",alitalia four eight five contact zurich one three three four tschuss
atcosim_train_3808.wav," Alitalia 401, 0H1346, choose.",alitalia four zero one zurich one three four six tschuss
atcosim_train_3809.wav, Lofton the 4416 direct to Trazadine.,lufthansa four four one six direct to trasadingen
atcosim_train_3810.wav, TAR-Turkish-5-1-5 identified.,tag turkish five one five identified
atcosim_train_3811.wav, Thus we want to fly identified.,tag speed bird one two four identified
atcosim_train_3812.wav," One Aeropahot 363 identified,reed, the inf dispenser",tag europa three six three identified proceed direct to fox fox mike
atcosim_train_3813.wav, Britannia 32A contact Rhine 132 forges.,britannia triple two alfa contact rhein one three two four tschuss
atcosim_train_3814.wav, I think I want one to continue current heading and contact line one two seven three seven,singa one one two continue current heading and contact rhein one two seven three seven tschuss
atcosim_train_3815.wav," 1, 2, 4, contact line 1, 2, 7, 3, 7, trust.",speed bird one two four contact rhein one two seven three seven tschuss
atcosim_train_3816.wav," 3515, contact Line 12737, Truss.",turkish five one five contact rhein one two seven three seven tschuss
atcosim_train_3817.wav, Bets are 5-0-2 hotel contact Rhein 132 for choice,belstar five zero two hotel contact rhein one three two four tschuss
atcosim_train_3818.wav, How's it now?,how is it now
atcosim_train_3819.wav," Tachlof 103556, Identifier, Callibach for higher.",tag lufthansa three five five six identified i ll call you back for higher
atcosim_train_3820.wav," Loftanza 4416, Sirich 1346, Truj.",lufthansa four four one six zurich one three four six tschuss
atcosim_train_3821.wav, TASAVINAN 9369 identified.,tag sabena nine three six nine identified
atcosim_train_3822.wav, Task people two to three identified report your heading.,tag speed bird two two three identified report your heading
atcosim_train_3823.wav," Roger, turn left heading to 905.",roger turn left heading two nine five
atcosim_train_3824.wav, Tamil in 720 identified,tag midland seven two zero identified
atcosim_train_3825.wav," M1 7 to 0, what is your rate of climb?",midland seven two zero what is your rate of climb
atcosim_train_3826.wav, Okay.,ok
atcosim_train_3827.wav, That's fine.,that s fine
atcosim_train_3828.wav, Target Italia 292 identified.,tag alitalia two nine two identified
atcosim_train_3829.wav, Sabena 826A identified.,sabena eight two six alfa identified
atcosim_train_3830.wav, TAP-236A identified.,tag britannia two three six alfa identified
atcosim_train_3831.wav," Lufthansa 3556, climb now, flight level 28, correction 290.",lufthansa three five five six climb now flight level two eight z  correction two nine zero
atcosim_train_3832.wav," and look under 3,556, climb is 1,500 feet per minute or more.",and lufthansa three five five six climb with one thousand five hundred feet per minute or more
atcosim_train_3833.wav," ABACLOUD 3551, 0H133, decimal fortress.",hapag lloyd three five five one zurich one three three decimal four tschuss
atcosim_train_3834.wav," Alitalia 487 contact 0H1346, truce.",alitalia four eight seven contact zurich one three four six tschuss
atcosim_train_3835.wav, Delta near Charlie Papa Alpha contact Milano 13452,delta india charlie papa alfa contact milano one three four five two tschuss
atcosim_train_3836.wav, Moving to the other Mystery Center,speed bird two two three proceed now direct to nattenheim
atcosim_train_3837.wav, Tagalithalia 149 identified.,tag alitalia one four nine identified
atcosim_train_3838.wav, CEO tax of Addo don valley identified,tag sabena eight o one identified
atcosim_train_3839.wav," Erlert 517 contact Rhine 12737, sure.",aero lloyd five one seven contact rhein one two seven three seven tschu
atcosim_train_3840.wav, Lufthansa 3556 direct to Trasdingen.,lufthansa three five five six direct to trasadingen
atcosim_train_3841.wav," Speed pad 223, contact line 12737, choose.",speed bird two two three contact rhein one two seven three seven tschuss
atcosim_train_3842.wav, Oscar Papa Hotel India contact line 132 decimal 4.,oscar oscar papa hotel india contact rhein one three two decimal four
atcosim_train_3843.wav, Netherlands Air Force 35 contact line 132 fortress.,netherlands air force three five contact rhein one three two four tschuss
atcosim_train_3844.wav, Middlin 720 contact line frequency 12737,midland seven two zero contact rhein frequency one two seven three seven tschuss
atcosim_train_3845.wav, Target Litalia 157 identified,tag alitalia one five seven identified
atcosim_train_3846.wav, This will be disease both-not a cell and a signal. People one to two when target identified.,speed bird one two two guten tag identified
